Codigo,Prateleira,Autor,Titulo,Cidade,Editora,Ano Publicação,Genero,Origem,Quantidade Volumes
14105,Lit. Inf. Juvenil,"Loibl, Elisabeth",Memórias de um Adolescente Brasileiro na Alemanha Nazista,São Paulo,Melhoramentos,2018,Lit. Inf  Juvenil,Governo,1
14106,Ficção,"Vasconcelhos, Cecília","Pernas da mentira, Nas ",São Paulo,,2018,Lit. Inf  Juvenil,Governo,1
14109,Ficção,"Kafka, Franz","Metamorfose, A",São Paulo,Melhoramentos,2007,Ficção,Governo,1
14110,Contos,"Messias,  Adriano",Histórias Mal  assombradas,São Paulo,Biruta,2010,Contos,Governo,1
14111,Contos,"Xavier, Marcelo","Cara da rua e outras crônicas, A ",São Paulo,Joaquim,2018,Crônicas,Governo,1
14112,Diversos,"Norton, Trevor",Sob o Mar ,São Paulo ,Alegro ,2001,Lit. Inf  Juvenil,Governo,1
14113,Ficção,"Roth,  Veronica",Quatro: histórias da  Série Divergente,Rio de Janeiro,Rocco,2014,Ficção,Governo,1
14114,Lit. Inf. Juvenil,"Penido, Bruno Lima",Mordidas por dentro,São Paulo,Instante,2018,Lit. Inf  Juvenil,Governo,1
14115,Ficção,Tahan Malba,"Homem que Calculava, O ",Rio de Janeiro,Record,2014,Ficção,Governo,1
14117,Lit. Inf. Juvenil,"Vasconcelos, Mauro José",Meu pé de Laranja Lima ,São Paulo,Melhoramentos,2009,Lit. Inf  Juvenil,Governo,1
14119,Diversos,Silvino,História em Quadrinho,São Paulo,Peirópolis,2012,HQ,Governo,1
14120,Leitura Permanente,"Mello, Roger",Clarice,São Paulo,Nova Aguiar,2018,Lit. Inf  Juvenil,Governo,245
14121,Leitura Permanente,"Messias,  Adriano",Juro que é quase  tudo  verdade,São Paulo,Sowilo,2017,Lit. Inf  Juvenil,Governo,382
14125,Ficção,"Doyle, Arthur Conan","Aventuras de Sherlock Holmes, As",São Paulo,Hunter Books,2016,Ficção,Doacao,1
130008,Lit. Inf. Juvenil,"Sandroni, Luciana",Lampião na cabeça,Rio de Janeiro,Rocco,2010,Lit. Inf  Juvenil,Governo,1
A258,Lit. Inf. Juvenil,"Queirós, Bartolomeu Campos",Coração não toma sol,São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Abramovich, Fanny",Cruzando caminhos,São Paulo,Àtica,1994,Lit. Inf  Juvenil,Doacao,1
,Lit. Inf. Juvenil,"Alencar, Chico",Trapezunga e Terreirão,São Paulo,Moderna,1987,Lit. Inf  Juvenil,Governo,1
,Romance,"Andrade, Carlos Drummond  ",Antologia Poética,Rio de Janeiro,Record,2010,Romance,Governo,2
,Ficção,"Appelfeld,  Aharon",Volto ao anoitecer,São Paulo,FTD,2018,Ficção,Governo,1
,Leitura Permanente,"Aratangy, Lidia Rosenberg",Tesouros da Juventude,São Paulo,Olho D´água,2000,Romance,Governo,6
,Lit. Inf. Juvenil,"Araújo, Jorge",Comandante Hussi,São Paulo,34,2006,Lit. Inf  Juvenil,Governo,1
,Ficção,"Asimov, Isaac",Caça aos Robôs,São Paulo,Hemus,,Ficção,Governo,1
,Leitura Permanente,"Asimov, Isaac",Eu robô,São Paulo,Aleph,2014,Ficção,Governo,11
,Leitura Permanente,"Assim, Machado de",Papéis Avulsos,São Paulo,Escala Educacional,2008,Contos,Governo,8
,Contos,"Assis, Machado",Várias Histórias,São Paulo,Livraria Guarnier,,Contos,Governo,1
,Romance,"Assis, Machado",Várias Histórias,São Paulo,Escala Educacional,2008,Romance,Governo,2
,Romance,"Assis, Machado de",Dom Casmurro,São Paulo,Objetivo,,Romance,Doacao,1
,Leitura Permanente,"Assis, Machado de","Melhores contos, Os ",São Paulo,Global,1985,Contos,Governo,10
,Poemas,"Bandeira, Bandeira e outros",Ilhados,Ilha Solteira,EB,2019,Poemas e Contos,Doacao,1
,Poema,"Bandeira, Edilva","Poesias são Portas, Poemas são Janelas",São Paulo,EB,2014,Poesia,Doacao,1
,Poema,"Bandeira, Manuel",Apresentação da Poesia Brasileira,São Paulo,Cosaf Naify,2011,Poesia,Governo,2
,Poema,"Bandeira, Manuel",Berimbau,São  Paulo,Gaia,2018,Poesia,Governo,2
,Poema,"Bandeira, Manuel",Libertinagem Estrela da manhã,Rio de Janeiro,Nova Fronteira,2000,Poesia,Governo,1
,Poema,"Bandeira, Manuel",Meus Poemas Preferidos,São  Paulo,Ediouro,2002,Poesia,Governo,3
,Poema,"Bandeira, Manuel",Para Querer Bem,Belo Horizonte,Boa Viagem,2018,Poesia,Governo,2
,Poema,"Bandeira, Manuel",Para Querer Bem,São Paulo,Global,2013,Poesia,Doacao,1
,Poema,"Bandeira, Manuel",Para Querer Bem,Curitiba,Moderna,2005,Poesia,Governo,2
,Leitura Permanente,"Bandeira, Manuel",Para querer bem,São Paulo,Moderna ,2005,Poesia,Doacao,12
,Poema,"Bandeira, Manuel",Poesia da Fase Moderna,Rio de Janeiro,Edições de Ouro,,Poesia,Doacao,1
,Lit. Inf. Juvenil,"Bandeira, Pedro","Droga da Obediência, A",São Paulo,Moderna,1992,Lit. Inf  Juvenil,,1
,Lit. Inf. Juvenil,"Bandeira, Pedro","Droga da Obediência, A",São Paulo,Moderna,2009,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Bandeira, Pedro","Droga do Amor, A",São Paulo,Moderna,2014,Lit. Inf  Juvenil,,1
,Lit. Inf. Juvenil,"Barbeau, Philippe","Cara, O",São Paulo,UDP,2012,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Barbosa Andrade, Rogerio ","De Ti ,Tiete, Ai",São Paulo,DCL,2005,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Barbosa, Cleusa Trasse de O.","Kaburé, O",Ilha Solteira,Gráfica Paris,2002,Lit. Inf  Juvenil,Doacao,1
,Poema,"Barbosa, Frederico Org.",Clássicos da Poesia Brasileira,São Paulo,Klick,1997,Poesia,Doacao,1
,Romance,"Barreto, Lima",Triste Fim de Policarpo Quaresma,São Paulo,Objetivo,,Romance,Doacao,1
,Romance,"Barreto, Lima",Triste Fim de Policarpo Quaresma,São Paulo,Ateliê Editorial,2001,Romance,Doacao,1
,Poema,"Barros, Manoel de",Memórias Inventadas,São Paulo,Planeta do Brasil,2008,Poesia,Governo,3
,Poema,"Barros, Manoel de",Poemas Rupestres,Rio de Janeiro,Record,2004,Poesia,Governo,1
,Poema,"Barros, Manoel de",Tratado Geral das Grandezas do Ínfimo,Rio de Janeiro,Record,2003,Poesia,Governo,1
,Poema,"Baudelaire, Charles","Desejo de pintar e outros poemas em prosa, O",São Paulo,Noovha América,2008,Poesia,Governo,1
,Leitura Permanente,"Bernardo, Gustavo","Alma do Urso, A",Belo Horizonte,Formato Editorial,1999,Lit. Inf  Juvenil,Governo,6
,Leitura Permanente,"Bessa-Luís, Agustina","Vento, areia e amoras bravas",São Paulo,Peirópolis,2009,Ficção Portuguesa,Governo,14
,Ficção,"Bessa-Luís, Agustina","Vento, areia e amoras bravas",São Paulo,Peirópolis,2009,Ficção Portuguesa,Governo,14
,Leitura Permanente,"Bessa-Luís, Agustina","Vento, areia e amoras bravas",São Paulo,Peirópolis,2009,Ficção Portuguesa,Governo,14
,Leitura Permanente,"Bilac, Olavo","Esqueleto, O",Rio de Janeiro,Casa da Palavra,2000,Ficção,Governo,5
,Ficção,"Bioy Casares, Adolfo",Histórias Fantásticas,São Paulo,Cosaf Naify,2011,Ficção,Governo,2
,Leitura Permanente,"Bojunga, Lygia",Tchau,Rio de Janeiro,Casa Lygia Bojunga,2004,Lit. Inf  Juvenil,Governo,5
,Lit. Inf. Juvenil,"Brandão de Loyola , Ignácio","Olhos cegos dos cavalos loucos, Os",São Paulo,Sieduc,2018,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Braz, Júio Emílio",Lendas da África,Rio de Janeiro,Bertrand Brasil,2010,Lendas,Doacao,9
,Lit. Inf. Juvenil,"Braz, Julio Emílio",Sol Ardente,São Paulo,Atual,1997,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Brenman, Ilan",Senhor do Bom Nome e outros mitos judaicos,São Paulo,Cosac Naify,2004,Lit. Inf  Juvenil,Doacao,12
,Leitura Permanente,Brezina Thomas,"Sáfari dos Monstros, O",São Paulo,Ática,2008,Lit. Inf  Juvenil,Governo,7
,Poema,"Browning, Robert","Flautista de manto malhado em Hamelin, O",São Paulo,Musa,1993,Poesia,Governo,2
,Romance,"Buarque, Chico",Leite Derramado,São Paulo,Cia das Letras,2009,Romance,Governo,1
,Leitura Permanente,"Buarque, Mary","Bonequinho de Massa, O",São Paulo,do Brasil,,Lit. Inf  Juvenil,Doacao,6
,Romance,"Callado, Antonio","Madona de Cedro, A",São Paulo,Códice,2006,Romance,Governo,1
,Romance,"Callado, Antonio",Quarup,Rio de Janeiro,Nova Fronteira,1984,Romance,Governo,4
,Leitura Permanente,"Calligaris, Contardo","Adolescência, A",São Paulo,Publifolha,2007,Adolescência,Doacao,19
,,Carlos Drummond de Andrade,Para gostar de escrever,São Paulo,Ática,1986,Contos,Governo,1
,Leitura Permanente,"Carrasco, Walcyr","Miseráveis, Os ",São Paulo,Richmond ,2018,Lit. Inf  Juvenil,Governo,6
,Leitura Permanente,"Carrascoza, João Anzanello",Aprendiz de Inventor,São Paulo,Ática,2009,Novela,Doacao,18
,Lit. Inf. Juvenil,"Caruso, carla",Kamazu,São Paulo,Mundo Mirim,2011,Lit. Inf  Juvenil,Governo,1
,Romance,"Carvalho, José Cândido","Coronel e o Lobisomem, O",Rio de Janeiro,J. Olympio,1982,Romance,Doacao,5
,Lit. Inf. Juvenil,"Cass, Kiera","Elite, A",São Paulo,Seguinte,2013,Lit. Inf  Juvenil,Doacao,1
,Lit. Inf. Juvenil,"Cass, Kiera","Escolha, A",São Paulo,Seguinte,2014,Lit. Inf  Juvenil,Doacao,1
,Lit. Inf. Juvenil,"Cass, Kiera","Seleção, A",São Paulo,Seguinte,2012,Lit. Inf  Juvenil,Doacao,1
,Leitura Permanente,"Cazarré, Lourenço","Mistério da Obra Prima, O",São Paulo,Atual,1986,Novela,Doacao,17
,Leitura Permanente,"Cervantes de, Miguel",Dom Quixote,São Paulo,DCL,2005,Romance,Governo,22
,Romance,"Cervantes de, Miguel",Engenhoso Fidalgo Dom Quixote de La Mancha,São Paulo,Martins Fontes,2005,Romance,Governo,1
,Contos,Chacal,Murudum,São Paulo,Cia das Letras,2012,Crônicas,Doacao,1
,Leitura Permanente,"Clarke, Arthur C.","2001, Uma odisséia no espaço",São Paulo,Aleph,2013,Ficção,Governo,13
,Leitura Permanente,"Coelho, Marcelo","Professora de Desenho, A",São Paulo,Cia das Letrinhas,2011,Lit. Inf  Juvenil,Governo,6
,Leitura Permanente,"Colasanti, Marina",Entre a Espada e a Rosa,São Paulo,Melhoramentos,2009,Lit. Inf  Juvenil,Doacao,17
,Romance,"Condini, Paulo","Filhos do Rio, Os",São Paulo,Carthago & Forte,1994,Romance,Doacao,1
,Contos,Cora Coralina,Conto com você,São Paulo,Global,2003,Contos,Doacao,1
,Lit. Inf. Juvenil,"Cunha, Marcelo Carneiro da",Duda 3,Porto Alegre,Projeto,2004,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Del Fuego, Andrea",Sociedade da Caveira de Cristal,São Paulo,Scipione,2013,Lit. Inf  Juvenil,Governo,13
,Lit. Inf. Juvenil,"del Fuego, Andréa",Quase caio,São Paulo,Bocianoski,2018,Lit. Inf  Juvenil,Governo,1
,Ficção,"Dick, Philip K.",Androides sonham com ovelhas elétricas?,São Paulo,Aleph,2019,Ficção,Governo,1
,Leitura Permanente,"Dickens, Charles",Oliver Twist,Rio de Janeiro,Ediouro,,Lit. Inf  Juvenil,Governo,11
,Leitura Permanente,"Dill, Luís",Todos contra Dante,São Paulo,Cia das Letras,2008,Lit. Inf  Juvenil,Governo,6
,Lit. Inf. Juvenil,Diversos,Sete faces da escola,São Paulo,Moderna,1998,Lit. Inf  Juvenil,Governo,6
,Lit. Inf. Juvenil,"Dorin, Lannoy","Leve esperança, Uma",São Paulo,Ed. Brasil,1985,Lit. Inf  Juvenil,Doacao,1
,Leitura Permanente,"Ende, Michael","História sem fim, A",São Paulo,Martins Fontes,1997,Romance,Governo,11
,Leitura Permanente,"Feth, Monika","Catador de Pensamentos, O",São Paulo,Brinque-Book,1996,Lit. Inf  Juvenil,Governo,7
,Romance,"Flaubert, Gustave",Madame Bovary,São Paulo,Nova Alexandria,2007,Romance,Governo,1
,Lit. Inf. Juvenil,Flávio Carneiro,"Distancia das Coisas, A ",São Paulo,SM,2007,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,Flávio Carneiro,"Distancia das Coisas, A ",São Paulo,SM,2012,Lit. Inf  Juvenil,Governo,1
,,Gabriel Garcia Márques,Doze Contos Peregrinos,Rio de Janeiro,Record,2011,Contos,Governo,1
,Ficção,"Gaiman, Neil",Coraline,Rio de Janeiro,Intrínseca,2020,Ficção,Doacao,1
,Leitura Permanente,"Galhardo, Caco",Dom Quixote,São Paulo,Peirópolis,2005,HQ,Doacao,11
,Lit. Inf. Juvenil,"Ganem, Eliane","Caso do Elefante Dourado, O",Rio de Janeiro,Verus,2012,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Ganem, Eliane","Caso do Elefante Dourado, O",Rio de Janeiro,Verus,2012,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Garcia, Luiz Miguel Martins",Arauê,Dracena,Versiprosa,1988,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Garcia-Roza, Livia","Caderno de Liliana, O",São Paulo,Cia das Letrinhas,2011,Ficção,Governo,11
,Romance,"Gasparetto, Zíbia","Amor venceu, O",São Paulo,Os Caminhoneiros,,Romance,,1
,Romance,"Gomes ,Helema",Tristão e Isolda,São Paulo,Francisco Alves,1997,Romance,Governo,2
,Leitura Permanente,"Gomes, Helena",Tristão e Isolda,São Paulo,B & V,2011,Ficção,Governo,17
,Lit. Inf. Juvenil,"Gomes, Roberto",Terceiro Tempo de Jogo,São Paulo,Moderna,1994,Lit. Inf  Juvenil,Doacao,1
,Lit. Inf. Juvenil,"Goulart, Alcides",Contando com a Sorte,Rio de Janeiro,Jovem,2012,Lit. Inf  Juvenil,Governo,1
,Romance,"Gullar, Ferreira",Dom Quixote,Rio de Janeiro,Revan,2002,Novela,Governo,2
,Ficção,"Hazelwood, Ali","Amor Problemático de Verão, Um",São Paulo,Arqueiro,2025,Ficção,Doacao,1
,Ficção,"Hazelwood, Ali","Amor, teoricamente",São Paulo,Arqueiro,2023,Ficção,Doacao,1
,Romance,"Hemingway, Ernest","Velho e o Mar, O",Rio de Janeiro,Bertrand Brasil,2002,Romance,Governo,1
,Contos,Hernani Donato ,Contos dos meninos Indios,São Paulo,Melhoramentos,2006,Contos,Governo,2
,Leitura Permanente,"Iacocca, Liliana e Michele",Eu & os Outros,São Paulo,Ática,2000,Regras de Convivência,Governo,6
,Leitura Permanente,Ivo Barbieri,Antologia Escolar de Contos Brasileiros,Rio de Janeiro,Ediouro,1997,Contos,Governo,6
,Leitura Permanente,"Jesus, Carolina Maria de",Quarto de Despejo,São Paulo,Ática,2014,Romance,Governo,9
,Leitura Permanente,"José , Elias",Setecontos setecantos- Vol 1,São Paulo,FTD,1996,Contos,Governo,18
,Lit. Inf. Juvenil,"José, Ganymédes",Guerra no Rio,São Paulo,Moderna,1983,Lit. Inf  Juvenil,Doacao,1
,,"José, Ganymédes",Guerra no rio,São Paulo,Moderna,1983,Lit. Inf  Juvenil,Doacao,2
,Leitura Permanente,"K Dick, Philip",Blade Runner,São Paulo,Aleph,2019,Ficção,Governo,1
,Lit. Inf  Juvenil,"Kastner, Erich",Emil e os detetives,Rio de Janeiro,Pavio,2009,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,Klévisson,Lampião,São Paulo,Hedra,1999,HQ,Governo,6
,Literatura Permanente,"Ladeira Godoy, de Julieta","Mil e uma noites, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,6
,,"Lago, Angela",Historinhas pescadas,São Paulo,Moderna,2021,Contos,Governo,2
,Romance,"Ledda, Galvino",Pai Patrão: Recanto,São Paulo,Berlendis & Vertecchia,2004,Romance,Governo,1
,Leitura Permanente,"Lessa, Orígenes","Feijão e o Sonho, O",São Paulo,Ática,2015,Ficção,Governo,10
,Lit. Inf  Juvenil,"Lessa, Orígenes","Feijão e o Sonho, O",São Paulo,Ática,2015,Ficção,Governo,10
,,Lião Jimmy,"Esquerda, à direita, Á ",São Paulo,Moitará,2012,Lit. Inf  Juvenil,Governo,1
,Poemas,"Lima, Ricardo da Cunha",De cabeça pra baixo,São Paulo,Cia das Letrinhas,2000,Poesia,Doacao,1
,Lit. Inf. Juvenil,"Limoeiro, Fernando",Salopão: um jumento no sertão,Belo Horizonte,Aletria,2018,Lit. Inf  Juvenil,Governo,1
,Poemas,"Lisboa, Henriqueta","Menino Poeta, O",São Paulo,Peirópolis,2008,Poesia,Governo,1
,Lit. Inf. Juvenil,"Louise, Gabrielly","Curioso universo de Valentina, O",Rubinéia,,,Lit. Inf  Juvenil,,1
,Ficção,"MacDonald, George","Princesa Flutuante, A",São Paulo,Jogos de Amarelinha,2012,Ficção,Governo,1
,Ficção,"Machado, Ana Maria","Bisa Bia, Bisa Bel",São Paulo,Moderna,2001,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Machado, Maria  Clara","Aventura do Teatro, A",Rio de Janeiro,José Olympio,1998,Teatro,Governo,12
,Leitura Permanente,"Machado, Maria Ana","Jardim secreto, O",São Paulo,34,1993,Lit. Inf  Juvenil,Governo,8
,Leitura Permanente,"Machado, Regina ","Violino cigano, O ",São Paulo,Cia das Letras,2004,Contos,Governo,8
,Lit. Inf. Juvenil,"Maldonado, Maria Tereza","Florestania, a cidadania dos povos da floresta",São Paulo,Saraiva,2002,Lit. Inf. Juvenil,Doacao,1
,Ficção,"Marinho, João Carlos","Gênio do Crime, O ",São Paulo,Global,2009,Ficção,Governo,1
,Leitura Permanente,"Marinho, João Carlos","Livro da Berenice, O",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,9
,Ficção,"Marinho, João Carlos",Sangue Fresco,São Paulo,Gaudi,2011,Ficção Policial,Governo,2
,Lit. Inf  Juvenil,"Marinho, Jorge Miguel",Dengos e Carrancas de um pasto,São Paulo,FTD,1987,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Marinho, Jorge Miguel",Lis no Peito,São Paulo,Biruta,2005,Romance,Governo,17
,Ficção,"Martins, Natalino",Histórias no Escuro,São Paulo,Nova Espiral,2009,Ficção,Doacao,1
,Diversos,"Mattje, Gilberto",Tosco,Campo Grande,Alvorada,2009,ReGovernoxão,Doacao,1
,Lit. Inf. Juvenil,"Mattje, Gilberto",Tosco,Campo Grande,Alvorada,2009,Lit. Inf  Juvenil,Doacao,1
,Lit Inf. Juvenil,"McAuley, Rowan","Grande Separação, A",São Paulo,Fundamento Educacional,2007,Lit. Inf  Juvenil,Doacao,1
,Poemas,"Melo Neto, João Cabral de",Morte e Vida Severina,Rio de Janeiro,Objetiva,2007,Poesia,Governo,1
,Lit. Inf. Juvenil,"Montoro, Suzana","Nem eu, nem outro",São Paulo,Moitorá,2011,Lit. Inf  Juvenil,Governo,1
,Diversos,"Moore, Alan",Batman: A piada mortal,Barueri,Panini Brasil,2024,HQ,Doacao,1
,Leitura Permanente,"Moraes, Vinicius de",Nova Antologia Poética,São Paulo,Cia das Letras,2005,Poesia,Governo,5
,Lit Inf. Juvenil,"Moravia, Alberto",Histórias da pré-história,São Paulo,34,2009,Lit. Inf  Juvenil,Governo,7
,Leitura Permanente,"Moriconi, Italo","Cem melhores contos brasileiros do século, Os ",Rio de Janeiro,Objetiva,2001,Contos,Governo,10
,Lit. Inf. Juvenil,"Munduruku, Daniel","Estranho Sonho de Futuro, Um",São Paulo,FTD,2006,Lit. Inf  Juvenil,Governo,1
,Lit. Inf. Juvenil,"Muniz, Flavia","Sombra em ação, Uma",São Paulo,Moderna ,1985,Lit. Inf  Juvenil,Doacao,1
,Lit. Inf. Juvenil,"Neto Ferreira, Finelon",Toco de menino,Campinas ,Saber e Ler ,2019,Lit. Inf  Juvenil,Governo,2
,Lit. Inf. Juvenil,"Noronha, Teresa",Retrato no Espelho,São Paulo,Ed. Brasil,,Lit. Inf  Juvenil,Doacao,1
,Leitura Permanente,"Nunes, Lygia Bojunga","Bolsa Amarela, A ",Rio de Janeiro,Lygia Bojunga,2011,Lit. Inf  Juvenil,Doacao,11
,Leitura Permanente,"Oz, Amós","De repente, nas profundezas do bosque",São Paulo,Cia das Letras,2007,Romance,Governo,10
,Leitura Permanente,"Paganani, Marcia e Ricardo Dalai",Histórias bem-contadas - Contos da tradição popular brasileira,Londrina,Madrepérola,2018,Lit. Inf  Juvenil,Governo,187
,Romance,"Painter, Lynn",Melhor do que nos filmes,Rio de Janeiro,Intrínseca,2023,Romance,Doacao,1
,Lit. Inf. Juvenil,"Pais, Amélia Pinto",Padre Antonio Vieira,São Paulo,Cia das Letras,2010,Lit. Inf  Juvenil,Governo,1
,Lit. Inf  Juvenil,"Pavanello, Roberto",Despertar do Troll Cabeça-dura,São Paulo,Fundamento Educacional,2011,Lit. Inf  Juvenil,,1
,Lit. Inf. Juvenil,"Pellegrini, Domingos","Árvore que dava dinheiro, A",São Paulo,Ática,2001,Lit. Inf  Juvenil,,1
,Ficção,"Pinsky, Mirna","Carta errante, avó atrapalhada, menina aniversariante",São Paulo,FTD,2001,Ficção,Governo,1
,Contos,"Prieto, Heloisa","Conto à crônica, Do ",São Paulo,Salamandra,2003,Conto,Doacao,1
,Leitura Permanente,"Puntel, Luiz","Grito do Hip Hop, O ",São Paulo,Ática,2004,Novela,Governo,14
,Leitura Permanente,"Queirós, Bartolomeu Campos de",Indez,São Paulo,Global,2004,Lit. Inf  Juvenil,Doacao,18
,Leitura Permanente,"Quesnel, Alain",Indios da América do Norte,São Paulo,Ática,2000,Mitos e Lendas,Governo,7
,Suspense,"Quilt, Linda",Histórias arrepiantes de criança-prodígio,São Paulo,Cia das Letras,2011,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,Quino,Toda Mafalda,São Paulo,Martins Fontes,1993,HQ,Governo,7
,Romance,Rachel de Queiroz,"Quinze, O ",Rio de Janeiro,José Olympio,2004,Lit. Inf  Juvenil,Governo,15
,Leitura Permanente,Rachel de Queiroz,"Quinze, O ",Rio de Janeiro,José Olympio,2004,Lit. Inf  Juvenil,Governo,10
,Leitura Permanente,"Ramos, Graciliano",Alexandre  e outros  heróis,Rio de Janeiro,Cameron,2018,Lit. Inf  Juvenil,Governo,11
,Romance,"Ramos, Graciliano",S. Bernardo,Rio de Janeiro,Best Bolso,2011,Ficção,Governo,1
,Leitura Permanente,"Raspe, Rudolf Erich","Aventuras do Barão de Munchausen, AS",São Paulo,Iluminuras,2010,Lit. Inf  Juvenil,Governo,10
,Leitura Permanente,"Rey, Marcos","Mistério do cinco estrelas, O ",São Paulo,Global,2005,Lit. Inf  Juvenil,Governo,5
,Lit. Inf  Juvenil,"Rios, Rosana","Enigma de Iracema, O",Cajamar,Escala Integrada,2012,Lit. Inf  Juvenil,Governo,1
,Romance,"Rosa, João Guimarães",Grande Sertão: veredas,Rio de Janeiro,Nova Fronteira,2001,Romance,Governo,2
,Leitura Permanente,"Roth, Veronica",Convergente,Rio de Janeiro,Rocco,2014,Lit. Inf  Juvenil,Governo,11
,Leitura Permanente,"Roth, Veronica",Insurgente,Rio de Janeiro,Rocco,2013,Lit. Inf  Juvenil,Governo,9
,Leitura Permanente,"Sabino, Fernando","Menino no Espelho, O",Rio de Janeiro,Best Seller,2018,Romance,Governo,17
,Lit Inf. Juvenil,"Saldanha, Paula","Eldorado, Garimpo Coragem",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Schwarcz, Luiz",Minha Vida de Goleiro,São Paulo,Cia das Letrinhas,1999,Lit. Inf  Juvenil,Governo,7
,Ficção,"Scliar, Moacyr","Irmão que veio de longe, O",São Paulo,Cia das Letrinhas,2002,Ficção,Doacao,1
,Lit Inf. Juvenil,"Scliar, Moacyr",Pra você eu conto,São Paulo,Atual,2008,Lit. Inf  Juvenil,Governo,2
,Lit. Inf. Juvenil,"Selznick, Brian","Invenção de Hugo Cabret, A",São Paulo,SM,2007,Lit. Inf  Juvenil,Governo,1
,Poema,"Silva, João Melquíades F da,",Feira de Versos,São Paulo,Ática,2004,Poesia de cordel,Governo,2
,Leitura Permanente,"Silva, João Melquíades F da,",Feira de Versos,São Paulo,Ática,2013,Poesia de cordel,Governo,14
,Ficção,"Smullyan, Raymond",Alice no País dos Enigmas,Rio de Janeiro,Jorge Zahar,2000,Ficção,Governo,1
,Ficção ,"Sombra, Fábio","Caravana do Oriente- Folia de reis, A ",Rio de Janeiro,Sociedade Lit.,2018,Lit. Inf  Juvenil,Governo,1
,Romance,"Stevenson, Robert Louis",Raptado,São Paulo,Cia Ed. Nacional,2003,Romance,Governo,1
,Contos,Strausz ,13  dos Melhores Contos de Amor,Rio de Janeiro,Ediouro,2003,Contos,Governo,1
,Leitura Permanente,"Strausz, Rosa Amanda",Uólace  e João  Víctor,São Paulo,Salamandra,1999,Lit. Inf  Juvenil,Governo,14
,Leitura Permanente,"Tavares, Braulio",Páginas de Sombra: Contos Fantásticos Brasileiros,Rio de Janeiro,Casa da Palavra,2003,Contos,Governo,8
,Leitura Permanente,"Tchekhov, A. P.","Dama do Cachorrinho, A",São Paulo,34,1999,Contos,Doacao,16
,Leitura Permanente,TICUNA,"Livro das Arvores, O",São Paulo,OGPB Ticuna Bilíngue,2000,Lit. Inf  Juvenil,Governo,13
,Leitura Permanente,"Timóteo, Vanderlei",Poesia de gente grande,Belo Horizonte,RHJ,1999,Poesia,Governo,5
,Leitura Permanente,"Trindade, Solano",Poemas Antológicos,São Paulo,Nova Alexandria,2007,Poesia,Governo,25
,Ficção,"Twain, Mark","Tom Sawyer, Detetive",São Paulo,Quinteto,2003,Ficção,Governo,1
,Lit. Inf. Juvenil,"Vasconcelos, Mauro José",Meu pé de Laranja Lima ,São Paulo,Melhoramentos,2009,Lit. Inf  Juvenil,Governo,1
,Ficção,"Veríssimo, Erico",Incidente em Antares,São Paulo,Cia das Letras,2006,Ficção,Governo,1
,Romance,"Veríssimo, Erico",Olhai os lírios do Campo,São Paulo,Cia das Letras,2005,Romance,Governo,2
,Leitura Permanente,"Veríssimo, Luis Fernando",Comédias para se ler na Escola,Rio de Janeiro,Objetiva,2008,Crônicas,Governo,5
,Leitura Permanente,"Veríssimo, Luis Fernando",Comédias para se ler na Escola,Rio de Janeiro,Objetiva,2001,Crônicas,Doacao,11
,Leitura Permanente,"Veríssimo, Luiz Fernando","Santinho, O ",Rio de Janeiro,Objetiva,2002,Contos,Governo,12
,Leitura Permanente,"Viana, Vivina de Assis",Sabe de uma coisa?: Diário de uma adolescente,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,6
,Lit. Inf. Juvenil,"Viana, Vivina de Assis e Ronald Claver",Ana e Pedro,São Paulo,Atual,1990,Lit. Inf  Juvenil,Governo,1
,Leitura Permanente,"Vicente, Gil",Farsa de Inês Pereira,São Paulo,Global,2005,Teatro,Doacao,8
,Romance,"Vieira, Bruna","Volta aos sonhos, De",Belo Horizonte,Gutemberg,2014,Romance,Doacao,1
,Leitura Permanente,"Vieira, Padre Antônio",Sermões,Erechim,Edelbra,1998,Lit. Inf  Juvenil,Governo,12
